path, aesthetic score, technical score, overall/final score
000619, 96.814854, 98.826352,98.264328
000620, 93.583110, 95.377428,94.743508
000621, 89.545737, 99.232522,97.821680
000622, 99.841241, 99.782692,99.807705
000623, 98.460570, 99.665370,99.392346
000624, 98.439243, 99.731032,99.465116
000625, 95.387145, 98.883940,98.049251
000626, 97.275293, 99.334222,98.843478
000627, 99.725920, 99.869632,99.825839
000628, 96.327937, 97.351027,96.990383
000629, 98.911626, 99.741947,99.547309
000630, 95.899894, 98.503461,97.777016
000631, 98.840468, 99.667611,99.458553
000632, 96.135828, 95.981961,96.042593
000633, 99.622841, 99.291109,99.445479
000634, 74.933340, 99.388514,97.164316
000635, 99.536763, 99.801990,99.724192
000636, 85.340940, 98.925152,96.913134
000637, 95.155202, 96.380193,95.943092
000638, 96.671268, 99.356196,98.773064
000639, 94.822753, 98.607494,97.664207
000640, 95.321540, 99.096919,98.274166
000641, 95.328685, 97.865523,97.097091
000642, 80.936124, 99.312794,97.337890
000643, 93.564962, 98.177666,97.000811
000644, 98.192655, 99.672078,99.360646
000645, 93.641105, 98.298755,97.136448
000646, 71.632821, 99.184007,96.411924
000647, 41.414976, 94.336248,82.945826
000648, 97.349568, 99.703081,99.299669
000649, 94.198963, 99.365705,98.479713
000650, 75.409144, 93.412233,88.647515
000651, 98.248829, 99.730968,99.440218
000652, 99.024354, 99.462881,99.322053
000653, 61.832615, 95.256582,88.278276
000654, 93.784049, 99.387439,98.468867
000655, 89.956322, 97.854724,96.030445
000656, 98.834817, 99.201457,99.074661
000657, 86.500553, 98.494832,96.359013
000658, 99.447094, 99.411396,99.425568
000659, 99.242126, 99.586422,99.476228
000660, 99.106225, 95.945763,97.737351
000661, 96.990336, 97.761223,97.486975
000662, 75.994025, 98.135376,94.624920
000663, 93.186144, 98.797340,97.610786
000664, 98.293815, 99.502019,99.194071
000665, 95.054972, 99.800447,99.293301
000666, 99.488212, 99.389660,99.430120
000667, 35.418745, 66.378212,54.516770
000668, 60.657724, 98.385080,93.566648
000669, 90.519328, 99.270433,97.972823
000670, 41.507542, 87.524190,74.182832
000671, 98.240836, 98.752415,98.573396
000672, 97.308613, 99.300119,98.813640
000673, 91.397236, 95.618717,94.281378
000674, 97.740549, 99.207831,98.806238
000675, 97.101714, 98.021131,97.702974
000676, 90.447303, 99.169654,97.801547
000677, 97.000522, 99.475666,98.960762
